,Name,Label,Page Rank Score
3950,Lolova_1995_12m_sections_nissl_large_neurons_quantitation_snc,DataType,0.1627499997150153
3951,Tatenhorst_2014_sections_TH_neurons_quantitation_snc,DataType,0.1627499997150153
3952,Lolova_1995_12m_sections_nissl_neurons_quantitation_snc,DataType,0.1627499997150153
3953,Walker_2012b_sections_Thneg_neurons_quantitation_snc,DataType,0.1627499997150153
3954,Lolova_1995_12m_sections_nissl_small_neurons_quantitation_snr,DataType,0.1627499997150153
3955,Wild_2013_sections_th_neurons_quantitation_snc,DataType,0.1627499997150153
3956,Lolova_1995_12m_sections_nissl_medium_neurons_quantitation_snr,DataType,0.1627499997150153
3957,McNeill_1990_25m_sections_TH_neurons_quantitation_sn,DataType,0.1627499997150153
3958,Lolova_1995_12m_sections_nissl_large_neurons_quantitation_snr,DataType,0.1627499997150153
3959,McNeill_1990_30m_sections_TH_neurons_quantitation_SN,DataType,0.1627499997150153
3960,Lolova_1995_12m_sections_nissl_neurons_quantitation_snr,DataType,0.1627499997150153
3961,McNeill_1990_10m_sections_TH_neurons_quantitation_2_SN,DataType,0.1627499997150153
3962,McNeill_1990_3m_sections_TH_neurons_quantitation_2_SN,DataType,0.1627499997150153
3963,Olson_2015_sections_TH_Thneg_neurons_quantitation_sn,DataType,0.1627499997150153
3964,McNeill_1990_3m_sections_TH_neurons_quantitation_SN_all,DataType,0.1627499997150153
3965,Olson_2015_sections_TH_Thneg_neurons_quantitation_2,DataType,0.1627499997150153
3966,McNeill_1990_10m_sections_TH_neurons_quantitation_SN_all,DataType,0.1627499997150153
3967,Sanchez_2008_5m_sections_TH_neurons_quantitation_total_sn,DataType,0.1627499997150153
3968,Pickel_1998_sections_NPY_axonterminals_quantitation_nacc_core,DataType,0.1627499997150153
3969,Sanchez_2008_22m_sections_TH_neurons_quantitation_total_sn,DataType,0.1627499997150153
3970,Pickel_2006_sections_CB1R_terminals_quantitation_nacc_core,DataType,0.1627499997150153
3971,Sanchez_2008_30m_sections_TH_neurons_quantitation_total_sn,DataType,0.1627499997150153
3972,Shen_2008_sections_MSN_thinspines_quantitation_nacc,DataType,0.1627499997150153
3973,Taylor_2014_12m_sections_TH_neurons_quantitation_snc,DataType,0.1627499997150153
3974,Baquet_2009_sections_2dmodel_TH_neurons_quantitation_snc,DataType,0.1627499997150153
3975,Taylor_2014_18m_sections_TH_neurons_quantitation_snc,DataType,0.1627499997150153
3976,Chan_1997_sections_TH_cells_quantitation_snc,DataType,0.1627499997150153
3977,Taylor_2014_12m_sections_neurons_quantitation_snc,DataType,0.1627499997150153
3978,Gonzales-Aparicio_2011_young_sections_TH_neurons_quantitation_snc,DataType,0.1627499997150153
3979,Taylor_2014_18m_sections_neurons_quantitation_snc,DataType,0.1627499997150153
3980,Gonzales-Aparicio_2011_old_sections_TH_neurons_quantitation_snc,DataType,0.1627499997150153
3981,Taylor_2014_24m_sections_neurons_quantitation_snc,DataType,0.1627499997150153
3982,Grieb_2013_sections_TH_cells_quantitation_snc,DataType,0.1627499997150153
3983,Taylor_2014_30m_sections_neurons_quantitation_snc,DataType,0.1627499997150153
3984,Hermann_2013_sections_TH_neurons_quantitation_sn,DataType,0.1627499997150153
3985,Taylor_2014_6m_sections_neurons_quantitation_snc,DataType,0.1627499997150153
3986,Ip_2017_sections_TH_neurons_quantitation_imageJ_snc_left,DataType,0.1627499997150153
3987,Tatenhorst_2014_140_sections_neurons_quantitation_snc,DataType,0.1627499997150153
3988,Ip_2017_sections_TH_neurons_quantitation_imageJ_SNc_right,DataType,0.1627499997150153
3989,Tatenhorst_2014_140_sections_th_neurons_quantitation_snc,DataType,0.1627499997150153
3990,Ip_2017_sections_TH_neurons_quantitation_stereology_SNc_left,DataType,0.1627499997150153
3991,Abdurakhmanova_2017_sections_PV_neurons_quantitation_cpu,DataType,0.1627499997150153
3992,Ip_2017_sections_TH_neurons_quantitation_stereology_SNc_right,DataType,0.1627499997150153
3993,Abdurakhmanova_2017_sections_ChAT_neurons_quantitation_cpu,DataType,0.1627499997150153
3994,Johnson_2010_mice_sections_neurons_quantitation_snc,DataType,0.1627499997150153
3995,Cao_2013_females_sections_olig_cells_quantitation_cpu,DataType,0.1627499997150153
3996,Johnson_2010_mice_sections_Thneg_neurons_quantitation_snc,DataType,0.1627499997150153
3997,Cao_2013_males_sections_olig_cells_quantitation_cpu,DataType,0.1627499997150153
3998,Johnson_2010_rats_sections_neurons_quantitation_snc,DataType,0.1627499997150153
3999,Cullity_2018_DRD1P17F_sections_neurons_quantitation_cpu,DataType,0.1627499997150153
4000,Johnson_2010_rats_sections_TH_neurons_quantitation_snc,DataType,0.1627499997150153
4001,Cullity_2018_DRD1P17M_sections_neurons_quantitation_cpu,DataType,0.1627499997150153
4002,Johnson_2010_rats_sections_Thneg_neurons_quantitation_snc,DataType,0.1627499997150153
4003,Cullity_2018_DRD1P25F_sections_neurons_quantitation_cpu,DataType,0.1627499997150153
4004,Johnson_2010_Wtmice_sections_neurons_quantitation_snc,DataType,0.1627499997150153
4005,Cullity_2018_DRD1P25M_sections_neurons_quantitation_cpu,DataType,0.1627499997150153
4006,Johnson_2010_Wtmice_sections_THneg_neurons_quantitation_snc,DataType,0.1627499997150153
4007,Cullity_2018_DRD1P35F_sections_neurons_quantitation_cpu,DataType,0.1627499997150153
4008,Johnson_2010b_mouse_sections_neurons_quantitation_snc,DataType,0.1627499997150153
4009,Cullity_2018_DRD1P35M_sections_neurons_quantitation_cpu,DataType,0.1627499997150153
4010,Johnson_2010b_mouse_sections_TH_neurons_quantitation_snc,DataType,0.1627499997150153
4011,Cullity_2018_DRD1P49F_sections_neurons_quantitation_cpu,DataType,0.1627499997150153
4012,Johnson_2010b_mouse_sections_Thneg_neurons_quantitation_snc,DataType,0.1627499997150153
4013,Cullity_2018_DRD1P49M_sections_neurons_quantitation_cpu,DataType,0.1627499997150153
4014,Johnson_2010b_rat_sections_neurons_quantitation_snc,DataType,0.1627499997150153
4015,Cullity_2018_DRD1P70F_sections_neurons_quantitation_cpu,DataType,0.1627499997150153
4016,Johnson_2010b_rat_sections_TH_neurons_quantitation_snc,DataType,0.1627499997150153
4017,Itzev_2008,Experiment,0.1627499997150153
4018,Johnson_2010b_rat_sections_Thneg_neurons_quantitation_snc,DataType,0.1627499997150153
4019,Pickel_1998,Experiment,0.1627499997150153
4020,Komnig_2016_14w_sections_TH_neurons_quantitation_snc,DataType,0.1627499997150153
4021,Chan_1997,Experiment,0.1627499997150153
4022,Komnig_2016_24w_sections_TH_neurons_quantitation_snc,DataType,0.1627499997150153
4023,Gonzales-Aparicio_2011_young,Experiment,0.1627499997150153
4024,Liu_2004_sections_FGF1_neurons_quantitation_sn,DataType,0.1627499997150153
4025,Gonzales-Aparicio_2011_old,Experiment,0.1627499997150153
4026,Liu_2004_sections_FGF2_cells_quantitation_sn,DataType,0.1627499997150153
4027,Grieb_2013,Experiment,0.1627499997150153
4028,McCormack_2002_sections_GAD_neurons_quantitation_snr,DataType,0.1627499997150153
4029,Hermann_2013,Experiment,0.1627499997150153
4030,McCormack_2002_sections_GAD_nissl_quantitation_snr,DataType,0.1627499997150153
4031,Komnig_2016_14w,Experiment,0.1627499997150153
4032,Olson_2015_sections_TH_neurons_quantitation_sn,DataType,0.1627499997150153
4033,Komnig_2016_24w,Experiment,0.1627499997150153
4034,Olson_2015_sections_TH_neurons_quantitation_sn_2,DataType,0.1627499997150153
4035,Oorschot_1996,Experiment,0.1627499997150153
4036,Oorschot_1996_sections_neurons_quantitation_snc,DataType,0.1627499997150153
4037,Sanchez_2008_5m,Experiment,0.1627499997150153
4038,Oorschot_1996_sections_neurons_quantitation_snr,DataType,0.1627499997150153
4039,Sanchez_2008_22m,Experiment,0.1627499997150153
4040,Richter_2017_11m_sections_all_neurons_quantitation_snc,DataType,0.1627499997150153
4041,Sanchez_2008_30m,Experiment,0.1627499997150153
4042,Richter_2017_11m_sections_TH_neurons_quantitation_snc,DataType,0.1627499997150153
4043,Simkins_2012,Experiment,0.1627499997150153
4044,Richter_2017_18m_sections_all_neurons_quantitation_snc,DataType,0.1627499997150153
4045,Vu_2000_pilot,Experiment,0.1627499997150153
4046,Richter_2017_18m_sections_TH_neurons_quantitation_snc,DataType,0.1627499997150153
4047,Andrews_2005,Experiment,0.1627499997150153
4048,Richter_2017_5w_sections_all_neurons_quantitation_snc,DataType,0.1627499997150153
4049,Bowenkamp_2000_adult,Experiment,0.1627499997150153
4050,Richter_2017_5w_sections_TH_neurons_quantitation_snc,DataType,0.1627499997150153
4051,Bowenkamp_2000_old,Experiment,0.1627499997150153
4052,Richter_2017_pups_sections_all_neurons_quantitation_snc,DataType,0.1627499997150153
4053,Korkmaz_2012,Experiment,0.1627499997150153
4054,Richter_2017_pups_sections_TH_neurons_quantitation_snc,DataType,0.1627499997150153
4055,Purisai_2007,Experiment,0.1627499997150153
4056,Sanchez_2008_22m_sections_TH_neurons_quantitation_SN,DataType,0.1627499997150153
4057,Shaw_2010,Experiment,0.1627499997150153
4058,Sanchez_2008_30m_sections_TH_neurons_quantitation_SN,DataType,0.1627499997150153
4059,Walker_2012b,Experiment,0.1627499997150153
4060,Sanchez_2008_5m_sections_TH_neurons_quantitation_SN,DataType,0.1627499997150153
4061,Wild_2013,Experiment,0.1627499997150153
4062,Simkins_2012_sections_TH_neurons_quantitation_SN,DataType,0.1627499997150153
4063,McNeill_1990_25m,Experiment,0.1627499997150153
4064,Stayte_2015_sham_sections_TH_neurons_quantitation_snc,DataType,0.1627499997150153
4065,McNeill_1990_30m,Experiment,0.1627499997150153
4066,Stayte_2015_shamveh_sections_TH_neurons_quantitation_snc,DataType,0.1627499997150153
4067,Cao_2013_males,Experiment,0.1627499997150153
4068,Sun_2012_sections_TH_neurons_quantitation_snc,DataType,0.1627499997150153
4069,Cao_2013_females,Experiment,0.1627499997150153
4070,Taylor_2014_24m_sections_TH_neurons_quantitation_snc,DataType,0.1627499997150153
4071,Cullity_2018_DRD1P17F,Experiment,0.1627499997150153
4072,Vu_2000_pilot_sections_TH_neurons_quantitation_snc,DataType,0.1627499997150153
4073,Cullity_2018_DRD1P17M,Experiment,0.1627499997150153
4074,Andrews_2005_G1_sections_TH_neurons_quantitation_snc,DataType,0.1627499997150153
4075,Cullity_2018_DRD1P25F,Experiment,0.1627499997150153
4076,Bowenkamp_2000_adult_sections_TH_neurons_quantitation_SN,DataType,0.1627499997150153
4077,Cullity_2018_DRD1P25M,Experiment,0.1627499997150153
4078,Bowenkamp_2000_old_sections_TH_neurons_quantitation_SN,DataType,0.1627499997150153
4079,Cullity_2018_DRD1P35F,Experiment,0.1627499997150153
4080,Gomide_2005b_sections_GFAP_cells_quantitation_snc,DataType,0.1627499997150153
4081,Cullity_2018_DRD1P35M,Experiment,0.1627499997150153
4082,Gomide_2005b_sections_OX-42_cells_quantitation_snc,DataType,0.1627499997150153
4083,Cullity_2018_DRD1P49F,Experiment,0.1627499997150153
4084,Guyenet_1981_sections_DA_neurons_quantitation_sn,DataType,0.1627499997150153
4085,Cullity_2018_DRD1P49M,Experiment,0.1627499997150153
4086,Guyenet_1981_sections_EB_DA_cells_quantitation_sn,DataType,0.1627499997150153
4087,Cullity_2018_DRD1P70F,Experiment,0.1627499997150153
4088,Korkmaz_2012_sections_TH_neurons_quantitation_snc,DataType,0.1627499997150153
4089,Cullity_2018_DRD1P70M,Experiment,0.1627499997150153
4090,Omelchenko_2016_sections_TH_neurons_quantitation_SNc,DataType,0.1627499997150153
4091,Cullity_2018_DRD2P17F,Experiment,0.1627499997150153
4092,Cullity_2018_DRD2P17M,Experiment,0.1627499997150153
4093,Cullity_2018_DRD2P25F,Experiment,0.1627499997150153
4094,Cullity_2018_DRD2P25M,Experiment,0.1627499997150153
4095,Cullity_2018_DRD2P35F,Experiment,0.1627499997150153
4096,Cullity_2018_DRD2P35M,Experiment,0.1627499997150153
4097,Cullity_2018_DRD2P49F,Experiment,0.1627499997150153
4098,Cullity_2018_DRD2P49M,Experiment,0.1627499997150153
4099,Cullity_2018_DRD2P70F,Experiment,0.1627499997150153
4100,Cullity_2018_DRD2P70M,Experiment,0.1627499997150153
4101,Fukui_1989,Experiment,0.1627499997150153
4102,Grosse_2005,Experiment,0.1627499997150153
4103,Smith_2008,Experiment,0.1627499997150153
4104,Padungchaichot_1999,Experiment,0.1627499997150153
4105,Petersen_2000,Experiment,0.1627499997150153
4106,Ramaswamy_2009,Experiment,0.1627499997150153
4107,Rymar_2004,Experiment,0.1627499997150153
4108,Saraceno_2012,Experiment,0.1627499997150153
4109,Sharpe_1998_P10,Experiment,0.1627499997150153
4110,Sharpe_1998_P15,Experiment,0.1627499997150153
4111,Sharpe_1998_P21,Experiment,0.1627499997150153
4112,Sharpe_1998_adult,Experiment,0.1627499997150153
4113,Yalcin-Cakmakli_2018_15m,Experiment,0.1627499997150153
4114,Xu_2007_p10,Experiment,0.1627499997150153
4115,Xu_2007_p20,Experiment,0.1627499997150153
4116,Xu_2007_p30,Experiment,0.1627499997150153
4117,Xu_2007_p60,Experiment,0.1627499997150153
4118,Rabbit anti D2,Reporter,0.1627499997150153
4119,Glycine,Solution,0.1618605253468559
4120,Fogarty_2017_young,Experiment,0.16159090911969545
4121,Mouse anti bGFG,Reporter,0.16159090911969545
4122,Fogarty_2017_old,Experiment,0.16159090911969545
4123,Rabbit anti S100,Reporter,0.16159090911969545
4124,Klenowski_2016_old,Experiment,0.16159090911969545
4125,Unspecified anti rabbit_alexa488,Reporter,0.16159090911969545
4126,Rabchevsky_1998,Experiment,0.16159090911969545
4127,Horse anti mouse_biotin,Reporter,0.16159090911969545
4128,West_1996,Experiment,0.16159090911969545
4129,Rabbit anti TH,Reporter,0.16159090911969545
4130,Harris_1996_fisher,Experiment,0.16159090911969545
4131,Donkey anti rabbit_alexa594,Reporter,0.16159090911969545
4132,Harris_1996_lewis,Experiment,0.16159090911969545
4133,Unspecified anti CB,Reporter,0.16159090911969545
4134,Zaborszky_2001_CXBI,Experiment,0.16159090911969545
4135,Unspecified anti CR,Reporter,0.16159090911969545
4136,Kincaid_2001,Experiment,0.16159090911969545
4137,Rabbit anti DARPP-32,Reporter,0.16159090911969545
4138,Back_2013,Experiment,0.16159090911969545
4139,Bayer_1994_sections_Msneuron_quantitation_LFMdetails,LightFluorescenceMicroscopeDetail,0.16159090911969545
4140,Dos Santos_2018,Experiment,0.16159090911969545
4141,Khudoerkov_2014_TH_neurons_quantitation_LFMdetails,LightFluorescenceMicroscopeDetail,0.16159090911969545
4142,Fischer_1992_3m,Experiment,0.16159090911969545
4143,Rabchevsky_1998_LFMdetails,LightFluorescenceMicroscopeDetail,0.16159090911969545
4144,Johnston_1987,Experiment,0.16159090911969545
4145,Shen_2008_LFMdetails,LightFluorescenceMicroscopeDetail,0.16159090911969545
4146,Lohr_2000,Experiment,0.16159090911969545
4147,West_1996_LFMdetails,LightFluorescenceMicroscopeDetail,0.16159090911969545
4148,Salin_1990,Experiment,0.16159090911969545
4149,Baquet_2009_sections_3d_TH_neurons_quantitation_LFMdetails,LightFluorescenceMicroscopeDetail,0.16159090911969545
4150,Suarez_2013_wt,Experiment,0.16159090911969545
4151,Kincaid_2001_LFMdetails,LightFluorescenceMicroscopeDetail,0.16159090911969545
4152,Suarez_2013_D1R,Experiment,0.16159090911969545
4153,Back_2013_LFMdetails,LightFluorescenceMicroscopeDetail,0.16159090911969545
4154,Suarez_2013_D2R,Experiment,0.16159090911969545
4155,Dos Santos_2018_LFMdetails,LightFluorescenceMicroscopeDetail,0.16159090911969545
4156,Unspecified anti met-enk,Reporter,0.16159090911969545
4157,Johnston_1987_LFMdetails,LightFluorescenceMicroscopeDetail,0.16159090911969545
4158,Unspecified anti SP,Reporter,0.16159090911969545
4159,Lohr_2000_quantitation,LightFluorescenceMicroscopeDetail,0.16159090911969545
4160,Rabbit anti GFAP,Reporter,0.16159090911969545
4161,Salin_1990_LFMdetails,LightFluorescenceMicroscopeDetail,0.16159090911969545
4162,Loescher_2006_sections_GABA_neurons_distribution_cpu,Distribution,0.16159090911969545
4163,Softening,TreatmentPurpose,0.16159090911969545
4164,Bayer_1994_sections_Msneuron_quantitation_cpu,DataType,0.16159090911969545
4165,Dos Santos_2018_sections_TH_boutons_quantitation_DLstr,DataType,0.16159090911969545
4166,Bayer_1994_sections_Msneuron_quantitation_nacc,DataType,0.16159090911969545
4167,Dos Santos_2018_sections_TH_boutons_quantitation_DMstr,DataType,0.16159090911969545
4168,Eilam_2003_sections_met-enk_cells_quantitation_cpu_DL,DataType,0.16159090911969545
4169,Fischer_1992_3m_sections_ChAT_neurons_quantitation_cpu,DataType,0.16159090911969545
4170,Eilam_2003_sections_SP_cells_quantitation_cpu_DL,DataType,0.16159090911969545
4171,Gomide_2005_sections_bgfg_cells_quantitation_str,DataType,0.16159090911969545
4172,Fogarty_2017_old_slices_MSN_spines_quantitation_cpu,DataType,0.16159090911969545
4173,Gomide_2005_sections_s100_cells_quantitation_str,DataType,0.16159090911969545
4174,Fogarty_2017_young_slices_MSN_spines_quantitation_cpu,DataType,0.16159090911969545
4175,Johnston_1987_sections_chat_neurons_quantitation_left,DataType,0.16159090911969545
4176,Hardman_2002_sections_nissl_neurons_quantitation_STN,DataType,0.16159090911969545
4177,Johnston_1987_sections_chat_neurons_quantitation_right,DataType,0.16159090911969545
4178,Hardman_2002_sections_nissl_neurons_quantitation_GP,DataType,0.16159090911969545
4179,Lauber_2016_sections_PV_neurons_quantitation_cpu,DataType,0.16159090911969545
4180,Hardman_2002_sections_nissl_neurons_quantitation_EP,DataType,0.16159090911969545
4181,Lee_2002_sections_CR_neurons_quantitation_cpu_VM,DataType,0.16159090911969545
4182,Hardman_2002_sections_nissl_neurons_quantitation_SNr,DataType,0.16159090911969545
4183,Lee_2002_sections_CR_neurons_quantitation_cpu_DL,DataType,0.16159090911969545
4184,Hussain_1996_sections_NADPH_neurons_nacc_core,DataType,0.16159090911969545
4185,Lee_2002_sections_PV_neurons_quantitation_cpu_VM,DataType,0.16159090911969545
4186,Klenowski_2016_old_slices_MSN_spines_quantitation_nacc_core,DataType,0.16159090911969545
4187,Lee_2002_sections_PV_neurons_quantitation_cpu_DL,DataType,0.16159090911969545
4188,Khudoerkov_2014_TH_neurons_quantitation_SNC,DataType,0.16159090911969545
4189,Lee_2002_sections_CB_neurons_quantitation_cpu_VM,DataType,0.16159090911969545
4190,Khudoerkov_2014_TH_neurons_quantitation_SNR,DataType,0.16159090911969545
4191,Lee_2002_sections_CB_neurons_quantitation_DL,DataType,0.16159090911969545
4192,Meade_2000_sections_nissl_neurons_quantitation_cpu_lateral,DataType,0.16159090911969545
4193,Lohr_2000_sections_cholinergic_neurons_quantitation_cpu_DM,DataType,0.16159090911969545
4194,Rabchevsky_1998_sections_astrocytes_quantitation_cpu,DataType,0.16159090911969545
4195,Lohr_2000_sections_cholinergic_neurons_quantitation_cpu_VL,DataType,0.16159090911969545
4196,Shen_2008_sections_MSN_spines_quantitation_nacc,DataType,0.16159090911969545
4197,Rodrigues_2001_sections_OX42_cells_quantitation_cpu,DataType,0.16159090911969545
4198,Uryu_1999_ultrathin_asym_synapses_quantitation_cpu_DL,DataType,0.16159090911969545
4199,Rodrigues_2001_sections_GFAP_cells_quantitation_cpu,DataType,0.16159090911969545
4200,Uryu_1999_ultrathin_sym_synapses_quantitation_cpu_DL,DataType,0.16159090911969545
4201,Salin_1990_sections_som_neurons_quantitation_cpu,DataType,0.16159090911969545
